GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US11001004801,11001004801,"Census Tract 48.01, District of Columbia, District of Columbia",1123,103,106806,7938,44.2,6.0,128750,9246,40.4,5.5,32188,26561,0.0,2.8,-,**,9.1,4.2,-,**,0.0,2.8,-,**,3.7,4.1,-,**,2.6,2.2,151250,69106,9.3,5.6,109773,42387,37.8,6.2,127500,15686,5.4,3.6,92614,45789,50.8,6.9,131354,26299,23.6,5.4,93036,27693,20.1,4.6,17500,9170,377,94,112964,5821,34.0,11.6,-,**,66.0,11.6,111181,9255,72.1,13.3,114786,69579,20.2,11.3,108864,101819,7.7,9.1,-,**,746,91,100549,8193,48.0,9.6,73553,54601,31.9,9.5,23258,11044,16.1,6.3,121429,19145,52.0,9.6,110658,15845,31.2,8.7,88563,26917,20.8,7.0,151950,43859,31.9,(X),(X),(X),41.9,(X),(X),(X),26.8,(X),(X),(X)
1400000US11001004802,11001004802,"Census Tract 48.02, District of Columbia, District of Columbia",1757,115,59980,13597,38.7,7.1,126852,16731,47.9,7.2,30250,9475,0.0,1.8,-,**,7.2,3.6,24444,23218,0.0,1.8,-,**,1.7,2.6,-,**,4.6,2.6,-,**,5.3,3.3,120125,18832,35.6,6.7,126563,17797,3.9,2.3,-,**,50.3,6.6,101912,23597,29.3,7.2,41429,9662,16.6,4.8,17578,11131,659,118,42098,29724,38.1,13.2,41205,23883,61.9,13.2,-,**,39.6,12.1,116792,114556,41.0,13.5,31964,15871,19.4,12.9,58000,24398,1098,135,74688,27511,53.6,7.5,48281,16286,39.3,7.3,34330,10390,14.3,4.9,132639,20801,46.4,7.5,88636,11522,32.5,7.9,87446,14276,13.9,5.3,120875,111933,33.0,(X),(X),(X),44.2,(X),(X),(X),26.3,(X),(X),(X)
1400000US11001004901,11001004901,"Census Tract 49.01, District of Columbia, District of Columbia",1215,65,77750,11764,45.7,6.5,141161,29914,42.2,6.2,26075,9319,0.0,2.6,-,**,6.3,3.3,-,**,0.0,2.6,-,**,3.5,3.4,-,**,2.3,1.7,-,**,14.7,5.3,106944,35146,36.4,5.8,155625,26625,2.3,2.0,-,**,63.2,6.1,113605,17334,24.9,5.6,28782,5489,9.6,3.6,25489,10682,453,83,71297,5189,51.7,11.5,43958,41225,48.3,11.5,72287,25164,58.9,10.5,121458,48816,31.6,10.4,-,**,9.5,9.0,70707,64460,762,88,82396,16437,46.2,8.4,66848,23546,31.2,7.3,-,**,15.0,5.8,165000,79420,53.8,8.4,87188,44044,32.9,9.5,50956,35078,20.9,7.1,162361,34521,33.8,(X),(X),(X),38.6,(X),(X),(X),31.0,(X),(X),(X)
1400000US11001004902,11001004902,"Census Tract 49.02, District of Columbia, District of Columbia",1436,105,95500,34518,55.2,8.2,145313,32369,20.7,7.2,36458,12555,0.0,2.2,-,**,10.0,4.0,105469,80019,0.0,2.2,-,**,10.2,5.5,31269,12673,4.0,3.0,129219,61508,18.9,7.2,31538,16370,47.4,8.0,155446,30671,6.4,3.4,70167,62525,62.9,7.2,126375,23485,23.7,7.0,46563,23329,7.0,3.2,-,**,518,89,-,**,25.9,16.4,-,**,74.1,16.4,-,**,51.9,13.8,200568,30702,40.5,13.1,31846,5568,7.5,8.4,-,**,918,120,108194,28972,33.9,7.5,107375,56126,16.9,5.6,56250,34052,17.0,5.9,131429,90411,66.1,7.5,108264,36551,37.5,8.2,73750,41677,28.6,8.0,139821,33794,36.1,(X),(X),(X),48.1,(X),(X),(X),29.4,(X),(X),(X)
1400000US11001005001,11001005001,"Census Tract 50.01, District of Columbia, District of Columbia",945,52,131354,18615,80.0,5.9,133779,12702,7.9,3.7,102750,58468,0.0,3.4,-,**,7.1,2.7,139609,29523,0.0,3.4,-,**,3.6,3.6,45500,44968,1.4,1.2,-,**,11.5,7.3,75387,18907,71.5,6.8,135000,8525,1.4,1.6,69821,57637,63.6,8.3,132645,16083,29.3,7.5,155446,57772,5.7,3.0,43571,21330,338,69,136458,24746,30.5,12.2,98984,62649,69.5,12.2,141157,9810,94.4,4.5,140417,20147,5.6,4.5,100250,29377,0.0,9.2,-,**,607,75,119732,20158,41.0,11.5,103147,23219,23.4,8.8,104741,7580,17.6,11.5,89056,19267,59.0,11.5,134593,25792,30.3,8.5,113125,44563,28.7,9.4,155500,63191,39.3,(X),(X),(X),47.3,(X),(X),(X),34.8,(X),(X),(X)
1400000US11001005002,11001005002,"Census Tract 50.02, District of Columbia, District of Columbia",3546,167,80833,8482,57.5,5.5,109457,18378,23.1,4.2,14232,4215,0.2,0.3,-,**,7.2,2.4,119688,82583,0.8,1.2,-,**,8.8,4.0,70876,35956,2.5,1.6,-,**,17.4,4.9,71302,10126,48.8,5.8,113533,19785,4.5,1.8,44375,42518,59.5,5.4,106375,20198,26.8,4.4,70152,40090,9.2,2.7,13974,9467,773,194,116838,65175,30.5,9.3,71051,35381,69.5,9.3,147917,43461,80.6,8.9,116985,105317,9.4,6.8,91696,26314,10.0,6.7,138882,92278,2773,238,78979,7201,46.9,6.8,75536,9593,37.4,6.2,73341,14127,9.5,4.0,-,**,53.1,6.8,82450,20222,42.0,7.2,74183,27622,11.1,4.3,175481,27973,27.3,(X),(X),(X),43.9,(X),(X),(X),22.1,(X),(X),(X)
1400000US11001005201,11001005201,"Census Tract 52.01, District of Columbia, District of Columbia",3954,251,109074,19929,74.6,6.3,117174,12887,6.7,3.5,-,**,0.8,1.1,-,**,6.1,3.2,137750,89589,0.0,0.8,-,**,4.6,3.7,-,**,7.2,4.5,-,**,14.2,5.8,73450,25759,67.4,6.8,122841,14767,4.0,2.5,-,**,67.2,5.6,110241,18234,23.1,5.1,118348,26963,5.7,3.3,24096,7537,648,208,204130,50643,18.2,9.9,235714,41952,81.8,9.9,186574,66528,97.2,4.6,220060,61902,2.8,4.6,-,**,0.0,4.9,-,**,3306,323,95523,22487,50.3,7.8,80192,13236,41.1,7.8,67100,23314,9.2,4.3,139400,45436,49.7,7.8,119375,21505,32.1,7.6,110710,20912,17.7,7.9,163500,78412,18.6,(X),(X),(X),4.5,(X),(X),(X),21.3,(X),(X),(X)
1400000US11001005301,11001005301,"Census Tract 53.01, District of Columbia, District of Columbia",3363,184,89340,15701,84.5,4.2,98419,18403,2.1,1.7,66250,38952,0.7,0.7,-,**,10.2,3.4,-,**,0.0,1.0,-,**,0.0,1.0,-,**,2.6,1.9,81875,7417,10.4,4.1,42104,19796,74.6,5.0,102410,12935,6.8,3.5,-,**,67.8,4.5,100497,19959,17.8,3.2,137628,81823,7.6,2.2,83750,24824,604,117,144844,21754,33.8,7.8,174167,126046,66.2,7.8,137576,22551,93.2,8.8,151103,18258,3.0,4.6,-,**,3.8,7.6,-,**,2759,173,79653,10992,49.6,6.2,73750,25093,39.7,5.8,62385,28984,9.9,4.1,103519,53796,50.4,6.2,85865,19277,39.0,5.6,76815,15913,11.5,4.4,122692,65526,21.3,(X),(X),(X),20.5,(X),(X),(X),20.9,(X),(X),(X)
1400000US11001005500,11001005500,"Census Tract 55, District of Columbia, District of Columbia",4265,304,77808,10455,82.0,5.6,79147,20101,2.3,1.9,187222,175009,1.0,1.6,-,**,8.2,3.2,70625,38085,0.0,0.8,-,**,3.9,3.4,-,**,2.6,2.0,-,**,10.9,3.3,105093,79618,75.5,5.1,78671,20653,8.6,3.5,29037,24728,58.0,7.0,78214,9807,21.4,5.2,162788,61407,12.0,3.6,59565,13495,1120,314,150758,29092,24.0,13.0,79149,52755,76.0,13.0,160246,39725,86.4,11.1,152316,32995,11.8,11.0,-,**,1.8,3.1,-,**,3145,368,64522,10298,50.2,7.1,52103,6480,44.9,7.6,53101,15504,5.3,4.1,-,**,49.8,7.1,81384,41585,34.2,7.8,75571,14272,15.5,6.5,148750,85179,20.8,(X),(X),(X),25.5,(X),(X),(X),18.4,(X),(X),(X)
1400000US11001005600,11001005600,"Census Tract 56, District of Columbia, District of Columbia",3342,265,65833,20513,72.6,6.2,86099,26185,7.4,4.8,-,**,0.5,0.7,-,**,11.4,4.4,51875,26854,0.0,1.0,-,**,2.8,2.5,-,**,5.3,3.2,-,**,15.1,4.8,36875,27583,60.1,6.2,93969,16979,17.5,4.7,17202,7061,35.5,5.6,65972,23262,21.2,4.8,160019,34820,25.9,5.4,79028,59768,772,210,155132,42601,17.0,11.3,-,**,83.0,11.3,155592,49821,93.0,7.2,165081,44572,3.1,4.0,-,**,3.9,6.3,-,**,2570,297,52266,8137,61.1,7.6,53555,15314,46.6,7.5,53633,16339,14.5,5.5,-,**,38.9,7.6,51417,12738,31.8,7.3,51083,12836,7.2,4.8,-,**,27.8,(X),(X),(X),20.3,(X),(X),(X),30.1,(X),(X),(X)
1400000US11001005800,11001005800,"Census Tract 58, District of Columbia, District of Columbia",1769,145,135718,7401,75.4,4.9,139038,7777,4.4,2.8,135250,43280,0.0,1.8,-,**,15.9,4.0,-,**,0.0,1.8,-,**,0.5,0.7,-,**,3.9,3.0,-,**,8.8,4.1,141250,9028,69.6,5.5,136897,8318,2.5,1.4,69688,29584,52.7,6.2,137212,15628,32.3,6.2,137378,19706,12.4,3.0,115536,102590,424,84,214375,53155,26.7,8.6,232708,58143,73.3,8.6,213942,92865,92.7,5.5,236250,38446,3.5,4.0,-,**,3.8,3.9,-,**,1345,140,126172,16748,47.4,7.0,107813,40046,38.1,6.8,74861,59216,9.2,3.7,135938,51915,52.6,7.0,140000,11072,46.0,7.0,138894,14778,6.6,2.9,201369,48140,19.1,(X),(X),(X),24.8,(X),(X),(X),17.2,(X),(X),(X)
1400000US11001005900,11001005900,"Census Tract 59, District of Columbia, District of Columbia",1336,92,100000,11161,57.6,7.5,124500,16926,21.0,5.0,-,**,0.0,2.4,-,**,13.4,5.2,78565,27064,0.0,2.4,-,**,4.8,3.5,-,**,3.1,2.6,101905,27198,8.4,4.3,-,**,54.0,7.1,130595,20871,12.6,3.8,71944,42305,56.7,6.5,126923,12220,23.5,6.1,44688,39529,7.2,2.2,-,**,134,46,185500,113887,29.1,18.8,-,**,70.9,18.8,212361,60157,100.0,21.3,185500,113892,0.0,21.3,-,**,0.0,21.3,-,**,1202,109,96875,14276,47.6,8.3,100179,18622,25.2,7.7,57031,33350,22.4,5.5,126458,38828,52.4,8.3,84500,33098,38.3,8.0,61000,51249,14.1,5.1,138854,35851,30.8,(X),(X),(X),25.4,(X),(X),(X),31.4,(X),(X),(X)
1400000US11001006202,11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",39,64,-,**,100.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,100.0,47.5,-,**,0.0,47.5,-,**,100.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,39,64,-,**,0.0,47.5,-,**,0.0,47.5,-,**,0.0,47.5,-,**,100.0,47.5,-,**,0.0,47.5,-,**,100.0,47.5,-,**,100.0,(X),(X),(X),-,(X),(X),(X),100.0,(X),(X),(X)
1400000US11001006400,11001006400,"Census Tract 64, District of Columbia, District of Columbia",1126,95,23485,6456,13.1,4.3,105833,67329,83.2,4.4,18729,4835,0.0,2.8,-,**,1.5,1.3,-,**,0.0,2.8,-,**,0.8,1.2,-,**,1.3,1.9,-,**,7.2,4.2,73224,67211,9.9,3.6,133125,36183,1.1,1.1,-,**,34.7,6.7,30843,7737,44.9,6.3,19632,13556,19.3,5.6,14960,6391,588,87,24615,6903,42.0,10.5,19931,11579,58.0,10.5,29821,10778,20.6,8.1,-,**,75.0,8.2,21696,6762,4.4,4.5,9412,8030,538,98,18571,7019,53.0,11.1,15813,7774,48.5,10.9,14680,3911,4.5,4.5,140357,44031,47.0,11.1,-,**,40.1,11.6,-,**,6.9,5.1,107396,49078,40.6,(X),(X),(X),33.8,(X),(X),(X),48.0,(X),(X),(X)
1400000US11001006500,11001006500,"Census Tract 65, District of Columbia, District of Columbia",1131,115,121779,17726,90.5,4.0,121731,19442,4.3,3.1,80104,41655,0.0,2.8,-,**,1.5,1.7,-,**,0.0,2.8,-,**,0.0,2.8,-,**,3.6,2.7,153750,116384,9.1,4.9,-,**,82.9,5.4,121635,16337,4.1,3.1,63875,6324,53.3,6.3,125417,40910,27.1,5.0,137386,60694,15.5,2.8,107589,39561,417,79,220750,25488,39.3,10.8,"250,000+",***,60.7,10.8,188295,46369,90.2,6.2,227656,26319,8.2,5.6,127000,64863,1.7,2.7,-,**,714,118,82250,11672,45.9,9.2,76875,18062,36.4,8.0,79375,33129,9.5,5.2,-,**,54.1,9.2,111250,59041,26.3,9.0,76250,12124,27.7,10.2,178750,94340,25.7,(X),(X),(X),20.4,(X),(X),(X),28.0,(X),(X),(X)
1400000US11001006600,11001006600,"Census Tract 66, District of Columbia, District of Columbia",935,85,146920,14094,92.1,4.9,151065,14985,2.0,2.2,-,**,1.8,3.0,-,**,4.1,3.3,74167,72733,0.0,3.4,-,**,0.0,3.4,-,**,0.0,3.4,-,**,5.5,3.0,153194,101508,86.6,5.4,150833,17106,2.4,2.0,62143,18938,47.2,7.9,145859,43140,22.7,6.8,175000,60039,27.8,7.1,117396,36884,449,81,191938,71665,39.2,13.0,246742,32346,60.8,13.0,175341,35384,90.9,7.6,201786,85190,7.6,7.3,-,**,1.6,2.6,-,**,486,101,89688,40241,67.3,10.2,87969,43146,50.0,11.1,81250,25520,17.3,9.4,131250,46998,32.7,10.2,106528,61832,18.3,7.9,76964,35408,14.4,7.6,176250,39512,21.2,(X),(X),(X),11.8,(X),(X),(X),29.8,(X),(X),(X)
1400000US11001006700,11001006700,"Census Tract 67, District of Columbia, District of Columbia",1802,77,137829,15691,83.9,3.6,150385,13340,10.7,2.6,68077,28608,0.0,1.8,-,**,2.8,1.6,-,**,0.0,1.8,-,**,0.5,0.8,-,**,2.2,1.6,128750,67827,4.4,3.0,190150,63613,80.0,3.7,147357,12633,2.9,2.1,138828,45548,42.0,5.0,145972,36331,35.0,4.7,131806,21708,20.0,2.9,125156,66793,960,106,179167,21930,32.6,6.4,235875,40683,67.4,6.4,162639,35518,79.3,8.1,194083,48148,15.5,8.1,106875,35197,5.2,4.0,68462,42360,842,114,105000,16700,52.3,8.4,79712,20288,36.8,8.4,71544,27457,15.4,5.5,110938,63613,47.7,8.4,118571,21624,24.6,7.7,96094,30076,23.2,6.8,187375,65766,28.7,(X),(X),(X),28.1,(X),(X),(X),25.8,(X),(X),(X)
1400000US11001006801,11001006801,"Census Tract 68.01, District of Columbia, District of Columbia",930,62,83750,12085,42.4,5.8,113750,32373,48.4,6.1,51894,13358,0.0,3.4,-,**,5.8,2.7,118125,69390,0.0,3.4,-,**,0.4,0.6,-,**,3.0,2.3,128750,50890,2.2,1.7,117727,86188,41.2,5.8,107054,47399,2.7,1.8,117813,80615,49.1,5.9,103438,16398,33.8,6.1,58750,39403,14.4,4.7,50469,4375,402,69,115523,14958,23.9,10.6,134000,73200,76.1,10.6,115058,15231,62.9,13.4,138250,16776,24.4,12.0,108000,81302,12.7,8.2,53750,47473,528,72,65000,23705,53.2,8.3,59375,54896,40.3,8.3,26645,12941,12.9,5.6,122917,24925,46.8,8.3,70250,19670,34.8,8.9,43500,24578,11.9,4.6,133250,57024,25.1,(X),(X),(X),28.4,(X),(X),(X),21.0,(X),(X),(X)
1400000US11001006802,11001006802,"Census Tract 68.02, District of Columbia, District of Columbia",1013,59,130809,19985,56.2,5.9,175938,22630,38.9,6.2,56932,13844,0.8,1.2,-,**,1.9,1.6,248958,44639,0.0,3.2,-,**,0.5,0.8,-,**,1.8,1.5,73214,50947,3.3,2.1,97031,47299,53.6,6.1,178295,20295,1.8,1.8,40769,12998,55.1,5.4,173750,21531,27.6,5.7,95938,69039,15.5,2.0,50625,28826,566,77,170313,15437,47.5,6.6,187802,24416,52.5,6.6,165163,43635,80.2,7.3,188534,10952,14.1,7.4,-,**,5.7,4.7,-,**,447,76,74313,16827,52.3,9.5,73125,24195,36.9,9.1,59250,13889,15.4,5.8,186250,61442,47.7,9.5,76750,50583,32.7,10.5,-,**,15.0,6.4,175938,30219,28.7,(X),(X),(X),31.8,(X),(X),(X),20.8,(X),(X),(X)
1400000US11001006804,11001006804,"Census Tract 68.04, District of Columbia, District of Columbia",16,23,-,**,81.3,52.7,-,**,18.8,52.7,-,**,0.0,74.1,-,**,0.0,74.1,-,**,0.0,74.1,-,**,0.0,74.1,-,**,0.0,74.1,-,**,81.3,52.7,-,**,0.0,74.1,-,**,0.0,74.1,-,**,18.8,52.7,-,**,81.3,52.7,-,**,0.0,74.1,-,**,13,22,-,**,100.0,82.2,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,100.0,82.2,-,**,3,6,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,81.3,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
1400000US11001006900,11001006900,"Census Tract 69, District of Columbia, District of Columbia",1168,67,124045,12962,69.5,5.9,157679,18785,25.9,5.9,-,**,0.0,2.7,-,**,3.5,2.6,60089,7588,0.0,2.7,-,**,0.0,2.7,-,**,1.0,1.6,-,**,2.1,2.7,-,**,68.4,6.4,158839,19758,0.2,0.6,-,**,47.3,6.8,163846,48411,38.8,7.8,100509,51871,13.8,4.8,-,**,457,92,200655,33532,38.5,9.9,201310,17011,61.5,9.9,176250,90372,87.5,8.3,208214,30372,11.4,8.0,-,**,1.1,2.0,-,**,711,105,79890,23907,56.8,9.2,78382,29070,52.5,9.5,63750,34677,4.4,3.4,131875,44750,43.2,9.2,102396,35398,28.0,9.3,68860,17643,15.2,6.4,188750,73757,21.4,(X),(X),(X),30.9,(X),(X),(X),13.4,(X),(X),(X)
1400000US11001007000,11001007000,"Census Tract 70, District of Columbia, District of Columbia",1137,98,121354,16327,82.1,7.1,124500,21353,10.5,4.8,52375,25651,0.0,2.8,-,**,1.9,2.2,-,**,0.0,2.8,-,**,0.0,2.8,-,**,5.5,4.6,191034,128730,8.0,4.0,137386,124043,74.1,7.5,122240,18571,0.6,0.9,-,**,52.6,6.5,139732,10856,30.4,6.8,118889,32586,16.4,3.5,96667,41356,468,89,164375,25514,32.7,7.3,"250,000+",***,67.3,7.3,157212,13680,91.9,8.1,179375,32246,3.0,3.5,-,**,5.1,7.5,-,**,669,112,91992,18368,57.1,10.9,92396,27283,40.1,11.2,74659,42115,17.0,7.9,106711,25774,42.9,10.9,90781,39512,30.8,9.9,69844,23365,12.1,7.7,190302,82347,23.9,(X),(X),(X),15.6,(X),(X),(X),27.8,(X),(X),(X)
1400000US11001007100,11001007100,"Census Tract 71, District of Columbia, District of Columbia",1356,61,69145,17409,48.2,6.6,121429,23970,45.5,6.5,21625,14927,0.0,2.4,-,**,3.2,3.1,-,**,0.0,2.4,-,**,0.3,0.7,-,**,2.8,2.8,-,**,5.2,5.3,195781,163178,47.6,6.7,121107,23986,1.1,1.2,-,**,54.9,6.9,96513,22810,29.3,6.2,-,**,14.7,4.6,57550,29629,640,102,-,**,45.9,11.9,28869,13699,54.1,11.9,100250,44207,49.8,10.2,161806,35357,42.5,9.6,-,**,7.7,7.7,-,**,716,103,72639,17855,66.9,9.1,60163,13836,53.5,10.2,57750,22671,13.4,7.7,120526,33350,33.1,9.1,140893,56930,20.1,7.4,104583,29333,13.0,6.5,190417,59050,25.0,(X),(X),(X),23.0,(X),(X),(X),26.0,(X),(X),(X)
1400000US11001007200,11001007200,"Census Tract 72, District of Columbia, District of Columbia",2482,87,95481,11558,68.0,4.5,121629,13320,26.9,4.1,27042,15375,0.0,1.3,-,**,2.9,1.8,94659,27740,0.0,1.3,-,**,0.5,0.7,-,**,1.8,1.3,70729,21113,6.0,2.8,86146,8549,62.7,4.5,125389,8638,5.4,2.3,70385,22926,67.0,4.2,110463,7303,17.6,3.8,102321,34258,9.9,2.0,14444,5458,682,118,108696,33171,27.1,9.7,138542,46903,72.9,9.7,94236,35544,71.7,10.7,139375,33079,26.0,10.5,44583,31416,2.3,2.9,-,**,1800,133,94674,8371,43.0,6.2,88587,9818,27.0,5.7,85391,26700,16.0,4.9,107143,28197,57.0,6.2,100536,17438,39.4,5.9,86207,12112,17.6,4.6,139107,17981,22.6,(X),(X),(X),26.7,(X),(X),(X),21.1,(X),(X),(X)
1400000US11001007301,11001007301,"Census Tract 73.01, District of Columbia, District of Columbia",1211,97,76734,4103,72.7,6.7,83583,11228,22.0,7.0,75335,18545,0.5,0.7,-,**,2.1,1.9,-,**,0.0,2.6,-,**,2.2,3.4,-,**,0.4,0.8,-,**,10.5,4.9,38427,5386,65.1,7.0,93182,16627,9.2,4.4,39688,16502,68.5,6.4,76250,2673,20.7,5.5,122386,62438,1.7,2.6,-,**,1091,110,77030,4713,71.9,8.1,76047,6692,28.1,8.1,103558,33560,93.8,3.7,76734,3244,4.3,3.5,-,**,1.9,1.2,-,**,120,53,-,**,44.2,30.2,92589,66368,36.7,28.9,93393,89215,7.5,10.2,-,**,55.8,30.2,-,**,55.8,30.2,-,**,0.0,23.4,-,**,31.6,(X),(X),(X),33.0,(X),(X),(X),19.2,(X),(X),(X)
1400000US11001007304,11001007304,"Census Tract 73.04, District of Columbia, District of Columbia",1203,89,31782,13022,7.1,3.3,-,**,91.4,3.5,30931,12465,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,0.0,2.7,-,**,1.5,2.4,-,**,0.8,1.4,-,**,7.1,3.3,-,**,7.4,4.1,-,**,42.6,8.2,-,**,31.8,7.9,44250,43170,18.2,5.8,44107,17711,806,127,39861,14405,40.0,10.4,27826,21064,60.0,10.4,44537,19734,27.3,9.2,64265,11994,67.6,9.6,20815,12715,5.1,4.4,26528,24750,397,114,25260,16852,50.6,16.5,34276,18628,46.3,16.5,33158,12500,4.3,6.4,-,**,49.4,16.5,-,**,43.1,16.2,-,**,6.3,6.1,-,**,45.1,(X),(X),(X),49.5,(X),(X),(X),36.0,(X),(X),(X)
1400000US11001007401,11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",908,62,14692,2714,0.0,3.5,-,**,98.7,1.3,14661,2866,0.0,3.5,-,**,1.3,1.3,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,2.0,2.2,-,**,0.0,3.5,-,**,3.0,2.3,-,**,48.2,7.2,14545,3571,34.1,6.6,12188,4581,14.6,2.9,29583,15209,544,71,16227,2706,69.7,7.9,14226,4722,30.3,7.9,19896,12528,5.3,4.6,-,**,82.0,8.5,15136,3336,12.7,7.8,30391,22956,364,64,9635,4598,64.0,12.3,9229,3214,58.0,12.1,9233,3860,6.0,6.7,-,**,36.0,12.3,14028,12320,36.0,12.3,14028,12320,0.0,8.5,-,**,27.8,(X),(X),(X),29.8,(X),(X),(X),23.6,(X),(X),(X)
1400000US11001007403,11001007403,"Census Tract 74.03, District of Columbia, District of Columbia",1090,78,24758,10203,2.8,3.3,-,**,97.2,3.3,24556,10130,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,1.7,2.6,-,**,2.8,3.3,-,**,5.7,4.6,-,**,44.2,9.9,24625,9610,38.4,9.5,34911,15447,11.7,4.2,-,**,756,107,32262,4990,52.0,12.2,31223,10457,48.0,12.2,33990,4866,11.0,8.2,49735,16755,70.0,13.1,30215,11406,19.0,10.4,49500,38335,334,107,9615,6073,60.5,17.1,12955,6604,60.5,17.1,12955,6604,0.0,9.3,-,**,39.5,17.1,6500,1876,24.6,18.2,-,**,15.0,17.1,-,**,39.9,(X),(X),(X),42.5,(X),(X),(X),34.1,(X),(X),(X)
1400000US11001007404,11001007404,"Census Tract 74.04, District of Columbia, District of Columbia",1186,101,35357,12476,1.1,1.6,-,**,92.2,6.5,39625,15296,3.5,4.7,-,**,0.6,1.0,-,**,0.0,2.7,-,**,2.7,4.4,-,**,0.0,2.7,-,**,2.7,4.4,-,**,1.1,1.6,-,**,0.0,2.7,-,**,46.7,7.9,23986,19862,43.3,8.1,49444,19327,9.9,3.9,-,**,871,115,32151,9895,54.1,16.3,20125,7366,45.9,16.3,52961,17879,21.8,13.8,-,**,70.8,14.1,24250,8345,7.3,5.6,-,**,315,95,40507,21721,72.4,15.4,-,**,67.6,16.3,-,**,4.8,5.2,-,**,27.6,15.4,-,**,23.5,15.2,40789,25334,4.1,6.3,-,**,33.9,(X),(X),(X),35.7,(X),(X),(X),16.8,(X),(X),(X)
